user_id,issue_id,role
14667,50076,supports
14667,50197,supports
14668,50094,supports
14669,50173,supports
14671,50188,supports
14671,50030,supports
14672,50135,supports
14672,50059,supports
14672,50099,supports
14673,50123,supports
14674,50069,supports
14674,50036,supports
14675,50197,supports
14675,50180,supports
14676,50191,supports
14677,50189,supports
14677,50169,supports
14677,50169,supports
14677,50017,supports
14678,50150,supports
14678,50138,supports
14678,50045,supports
14679,50063,supports
14679,50095,supports
14680,50097,supports
14680,50181,supports
14681,50084,supports
14681,50157,supports
14681,50065,supports
14682,50054,supports
14682,50076,supports
14682,50051,supports
14683,50028,supports
14683,50086,supports
14683,50036,supports
14683,50124,supports
14684,50114,supports
14684,50162,supports
14684,50003,supports
14685,50063,supports
14685,50129,supports
14688,50039,supports
14689,50117,supports
14689,50072,supports
14689,50067,supports
14689,50014,supports
14690,50109,supports
14690,50092,supports
14692,50193,supports
14692,50062,supports
14692,50086,supports
14693,50099,supports
14694,50009,supports
14694,50118,supports
14694,50054,supports
14694,50164,supports
14695,50022,supports
14695,50024,supports
14697,50067,supports
14697,50076,supports
14697,50035,supports
14697,50063,supports
14698,50097,supports
14698,50161,supports
14698,50006,supports
14698,50082,supports
14700,50188,supports
14701,50144,supports
14703,50128,supports
14703,50039,supports
14703,50026,supports
14703,50089,supports
14704,50151,supports
14704,50089,supports
14704,50083,supports
14706,50088,supports
14708,50040,supports
14709,50136,supports
14710,50071,supports
14711,50109,supports
14711,50128,supports
14711,50046,supports
14711,50149,supports
14712,50078,supports
14712,50089,supports
14712,50019,supports
14713,50124,supports
14713,50192,supports
14713,50017,supports
14713,50196,supports
14714,50138,supports
14716,50165,supports
14716,50089,supports
14716,50058,supports
14716,50077,supports
14717,50035,supports
14718,50135,supports
14718,50162,supports
14718,50117,supports
14719,50019,supports
14720,50105,supports
14720,50117,supports
14720,50058,supports
14720,50031,supports
14721,50188,supports
14722,50058,supports
14722,50054,supports
14722,50178,supports
14722,50136,supports
14723,50115,supports
14723,50066,supports
14723,50007,supports
14723,50150,supports
14724,50022,supports
14725,50186,supports
14725,50130,supports
14725,50183,supports
14725,50061,supports
14727,50144,supports
14727,50150,supports
14727,50063,supports
14727,50107,supports
14729,50093,supports
14729,50113,supports
14729,50067,supports
14729,50008,supports
14730,50080,supports
14730,50145,supports
14730,50054,supports
14730,50181,supports
14732,50138,supports
14732,50195,supports
14733,50172,supports
14733,50002,supports
14733,50020,supports
14735,50047,supports
14735,50038,supports
14736,50183,supports
14737,50094,supports
14737,50015,supports
14737,50002,supports
14737,50023,supports
14738,50139,supports
14738,50093,supports
14739,50171,supports
14739,50066,supports
14739,50061,supports
14739,50191,supports
14740,50000,supports
14740,50159,supports
14740,50004,supports
14741,50176,supports
14741,50172,supports
14742,50012,supports
14744,50045,supports
14745,50125,supports
14746,50062,supports
14746,50180,supports
14746,50150,supports
14748,50146,supports
14748,50021,supports
14748,50055,supports
14749,50018,supports
14749,50082,supports
14749,50079,supports
14750,50074,supports
14750,50026,supports
14750,50177,supports
14750,50033,supports
14754,50044,supports
14754,50122,supports
14754,50175,supports
14757,50086,supports
14757,50188,supports
14758,50023,supports
14758,50110,supports
14758,50061,supports
14758,50033,supports
14760,50165,supports
14760,50082,supports
14760,50084,supports
14761,50181,supports
14761,50124,supports
14761,50193,supports
14761,50156,supports
14762,50059,supports
14762,50103,supports
14763,50124,supports
14763,50193,supports
14763,50070,supports
14763,50016,supports
14764,50004,supports
14764,50037,supports
14765,50186,supports
14766,50161,supports
14769,50124,supports
14769,50197,supports
14769,50031,supports
14770,50162,supports
14770,50198,supports
14771,50076,supports
14771,50023,supports
14772,50080,supports
14772,50176,supports
14773,50107,supports
14773,50026,supports
14774,50134,supports
14775,50087,supports
14775,50185,supports
14776,50187,supports
14776,50181,supports
14776,50013,supports
14777,50185,supports
14777,50006,supports
14778,50184,supports
14778,50014,supports
14779,50007,supports
14781,50123,supports
14783,50025,supports
14783,50049,supports
14783,50024,supports
14784,50105,supports
14784,50139,supports
14784,50102,supports
14785,50052,supports
14785,50086,supports
14785,50005,supports
14786,50075,supports
14786,50027,supports
14786,50194,supports
14787,50022,supports
14787,50182,supports
14788,50041,supports
14789,50149,supports
14789,50054,supports
14789,50181,supports
14790,50067,supports
14790,50166,supports
14791,50122,supports
14791,50138,supports
14791,50192,supports
14792,50122,supports
14792,50123,supports
14793,50142,supports
14793,50037,supports
14793,50088,supports
14793,50061,supports
14794,50171,supports
14794,50123,supports
14794,50092,supports
14794,50052,supports
14795,50005,supports
14795,50017,supports
14796,50066,supports
14797,50098,supports
14799,50126,supports
14800,50079,supports
14800,50096,supports
14800,50061,supports
14800,50024,supports
14801,50140,supports
14802,50018,supports
14802,50134,supports
14802,50170,supports
14803,50194,supports
14803,50034,supports
14803,50139,supports
14806,50156,supports
14806,50188,supports
14806,50182,supports
14806,50135,supports
14807,50024,supports
14807,50167,supports
14808,50023,supports
14813,50129,supports
14815,50071,supports
14818,50030,supports
14818,50074,supports
14818,50083,supports
14818,50049,supports
14820,50178,supports
14820,50158,supports
14820,50014,supports
14822,50072,supports
14823,50166,supports
14825,50177,supports
14827,50121,supports
14827,50078,supports
14827,50005,supports
14828,50019,supports
14828,50129,supports
14828,50020,supports
14828,50106,supports
14829,50028,supports
14829,50083,supports
14829,50068,supports
14829,50050,supports
14830,50106,supports
14830,50093,supports
14831,50014,supports
14831,50055,supports
14831,50164,supports
14833,50110,supports
14833,50171,supports
14834,50151,supports
14834,50123,supports
14834,50186,supports
14835,50095,supports
14835,50118,supports
14835,50151,supports
14835,50028,supports
14836,50035,supports
14836,50123,supports
14836,50126,supports
14837,50160,supports
14839,50109,supports
14839,50065,supports
14839,50178,supports
14839,50189,supports
14841,50049,supports
14841,50183,supports
14841,50006,supports
14842,50002,supports
14842,50198,supports
14844,50091,supports
14844,50042,supports
14845,50059,supports
14845,50107,supports
14846,50188,supports
14846,50001,supports
14847,50017,supports
14847,50064,supports
14847,50132,supports
14847,50082,supports
14848,50166,supports
14849,50040,supports
14850,50085,supports
14850,50155,supports
14850,50051,supports
14850,50088,supports
14852,50168,supports
14852,50021,supports
14852,50007,supports
14854,50056,supports
14855,50031,supports
14855,50024,supports
14855,50130,supports
14855,50013,supports
14856,50054,supports
14856,50193,supports
14856,50061,supports
14857,50074,supports
14857,50149,supports
14857,50053,supports
14858,50148,supports
14858,50008,supports
14859,50061,supports
14860,50052,supports
14861,50007,supports
14861,50111,supports
14863,50102,supports
14863,50114,supports
14865,50085,supports
14865,50087,supports
14865,50188,supports
14865,50140,supports
14866,50122,supports
14866,50050,supports
14867,50053,supports
14867,50038,supports
14867,50179,supports
14867,50186,supports
14868,50170,supports
14868,50122,supports
14868,50154,supports
14868,50158,supports
14869,50136,supports
14869,50159,supports
14869,50196,supports
14869,50022,supports
14870,50068,supports
14870,50091,supports
14870,50120,supports
14870,50109,supports
14871,50049,supports
14872,50100,supports
14873,50014,supports
14873,50163,supports
14873,50016,supports
14874,50187,supports
14874,50050,supports
14874,50160,supports
14875,50006,supports
14875,50099,supports
14875,50146,supports
14876,50032,supports
14876,50175,supports
14877,50014,supports
14877,50146,supports
14877,50094,supports
14877,50045,supports
14880,50023,supports
14881,50125,supports
14881,50094,supports
14881,50083,supports
14882,50058,supports
14882,50027,supports
14882,50036,supports
14883,50150,supports
14883,50193,supports
14883,50007,supports
14883,50009,supports
14884,50191,supports
14885,50053,supports
14885,50147,supports
14886,50120,supports
14887,50083,supports
14888,50177,supports
14888,50015,supports
14888,50150,supports
14888,50010,supports
14889,50149,supports
14890,50075,supports
14891,50055,supports
14891,50137,supports
14891,50069,supports
14891,50164,supports
14892,50018,supports
14892,50042,supports
14893,50111,supports
14895,50138,supports
14898,50028,supports
14899,50059,supports
14901,50041,supports
14901,50172,supports
14902,50000,supports
14902,50156,supports
14902,50188,supports
14903,50075,supports
14904,50185,supports
14905,50196,supports
14906,50111,supports
14906,50039,supports
14907,50068,supports
14908,50179,supports
14909,50060,supports
14909,50082,supports
14910,50076,supports
14910,50152,supports
14913,50046,supports
14913,50188,supports
14915,50119,supports
14915,50116,supports
14915,50146,supports
14915,50133,supports
14916,50060,supports
14916,50163,supports
14916,50128,supports
14919,50179,supports
14919,50153,supports
14919,50090,supports
14919,50091,supports
14920,50132,supports
14920,50188,supports
14920,50052,supports
14920,50058,supports
14921,50029,supports
14921,50041,supports
14923,50064,supports
14923,50184,supports
14925,50063,supports
14925,50030,supports
14925,50121,supports
14925,50031,supports
14926,50068,supports
14926,50171,supports
14926,50011,supports
14926,50127,supports
14927,50043,supports
14928,50110,supports
14928,50025,supports
14930,50143,supports
14930,50057,supports
14930,50199,supports
14931,50178,supports
14931,50133,supports
14931,50190,supports
14932,50040,supports
14932,50111,supports
14932,50194,supports
14933,50061,supports
14933,50191,supports
14933,50133,supports
14933,50008,supports
14934,50075,supports
14934,50079,supports
14934,50102,supports
14935,50159,supports
14935,50058,supports
14936,50168,supports
14936,50171,supports
14936,50006,supports
14936,50137,supports
14937,50126,supports
14937,50031,supports
14937,50087,supports
14938,50176,supports
14938,50041,supports
14939,50017,supports
14939,50168,supports
14939,50160,supports
14940,50102,supports
14940,50087,supports
14941,50053,supports
14941,50154,supports
14942,50050,supports
14942,50134,supports
14943,50053,supports
14943,50030,supports
14943,50091,supports
14943,50155,supports
14944,50002,supports
14944,50016,supports
14944,50064,supports
14945,50050,supports
14945,50138,supports
14945,50011,supports
14945,50006,supports
14946,50174,supports
14946,50087,supports
14946,50025,supports
14946,50198,supports
14948,50069,supports
14949,50111,supports
14950,50087,supports
14952,50189,supports
14953,50099,supports
14953,50172,supports
14954,50193,supports
14954,50145,supports
14954,50056,supports
14956,50151,supports
14956,50072,supports
14957,50059,supports
14957,50097,supports
14958,50163,supports
14959,50110,supports
14960,50104,supports
14961,50168,supports
14961,50029,supports
14961,50010,supports
14962,50119,supports
14962,50149,supports
14962,50163,supports
14963,50077,supports
14963,50190,supports
14964,50011,supports
14964,50152,supports
14964,50072,supports
14964,50124,supports
14965,50162,supports
14965,50193,supports
14965,50115,supports
14965,50136,supports
14967,50090,supports
14968,50124,supports
14968,50008,supports
14969,50116,supports
14970,50150,supports
14970,50072,supports
14971,50168,supports
14971,50000,supports
14971,50047,supports
14972,50126,supports
14972,50198,supports
14972,50146,supports
14972,50151,supports
14973,50064,supports
14973,50072,supports
14974,50161,supports
14975,50031,supports
14975,50132,supports
14975,50034,supports
14976,50102,supports
14976,50110,supports
14976,50049,supports
14976,50051,supports
14977,50133,supports
14977,50009,supports
